regional ag commodity price
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional coal,regional coal,0.585008,0.588039,0.650056,0.650074,0.679939,0.700991,0.723684,0.736257,0.746181,0.759639,0.770552,0.785903,0.802674,0.819911,0.833826,0.843336,0.845457,0.849876,0.848132,0.841214,0.834729,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional corn,domestic corn,0.110817,0.110817,0.110817,0.110817,0.108991,0.108104,0.107407,0.108738,0.109746,0.110837,0.111547,0.112107,0.111915,0.111373,0.110386,0.109237,0.108127,0.10697,0.10557,0.10411,0.102616,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional corn,imported corn,0.0669966,0.0649959,0.0571378,0.0546313,0.0544729,0.0544969,0.0545839,0.0554566,0.0562465,0.0573539,0.058289,0.0587631,0.0586967,0.0584517,0.0578383,0.0571732,0.0566043,0.0560386,0.0553172,0.0545266,0.0536881,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional corn for ethanol,regional corn for ethanol,9.09185,8.0385,7.34153,7.10805,3.83253,4.19738,4.49389,4.79926,5.08483,5.36852,5.55453,5.69708,5.79467,5.88228,5.91513,5.94212,5.97166,5.98929,5.97242,5.94077,5.90264,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional dairy,domestic dairy,0.216599,0.199447,0.192011,0.187337,0.189668,0.190456,0.191334,0.19296,0.19429,0.19578,0.197153,0.198205,0.199047,0.200342,0.201452,0.201308,0.200774,0.200148,0.199335,0.198501,0.197594,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional dairy,imported dairy,0.137519,0.133675,0.132801,0.132648,0.134366,0.135685,0.137063,0.138723,0.140149,0.141576,0.142856,0.143483,0.143813,0.143964,0.14391,0.143762,0.143553,0.143245,0.142764,0.142169,0.141469,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional fibercrop,domestic fibercrop,0.0453539,0.0453539,0.0453539,0.0453539,0.0444256,0.0446588,0.0447817,0.0443493,0.0439375,0.0436234,0.0432254,0.0437764,0.0440797,0.0442643,0.044286,0.044234,0.044208,0.0441772,0.0440151,0.0440741,0.0442333,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional fibercrop,imported fibercrop,0.152247,0.0,0.111237,0.113694,0.112843,0.114595,0.116304,0.119138,0.121863,0.124838,0.126566,0.128124,0.12898,0.129438,0.129396,0.129184,0.128941,0.128499,0.127593,0.126448,0.12505,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional misccrop,domestic misccrop,0.116311,0.116311,0.116311,0.116311,0.116208,0.116193,0.116184,0.116415,0.116587,0.116743,0.116841,0.116863,0.116815,0.116767,0.116695,0.116594,0.116472,0.11633,0.116142,0.115947,0.115747,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional misccrop,imported misccrop,0.0,0.0,0.0,0.17555,0.175031,0.174973,0.174927,0.175244,0.175407,0.175596,0.175665,0.175763,0.175695,0.175541,0.175293,0.175002,0.174719,0.174428,0.174056,0.173671,0.173286,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional natural gas,regional natural gas,1.062,1.23,1.75,1.75,1.75508,1.8048,1.79232,1.80896,1.8656,1.92032,2.00461,2.06792,2.09965,2.12764,2.1427,2.15658,2.21736,2.32631,2.41369,2.51666,2.63208,1975$/GJ,
